,name,email,gender,hired_ago,last_advance_ago,birth_ago,salary,position,has_ps,arrival_mean,arrival_stdv,depart_mean,depart_stdv,license_plate_cnt,work_area,reservation_ratio,giveup_ratio,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364
1678,Shawn Cooke,ryandecker@example.org,True,2243.871545869727,1109.1674359254644,10384.383042145133,785351.2977944743,2,False,8.465478071324108,0.9684865249128207,16.85519634115703,2.2015969615735016,3,3,0.7054057126408602,1.2529379181839186,W,W,W,H,W,W,H,W,W,V,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,H,W,H,W,W,W,H,W,H,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,H,H,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,H,H,H,W,H,W,W,W,H,W,W,H,W,W,W,H,V,V,V,W,W,V,V,W,W,H,W,W,W,H,W,W,V,W,W,W,V,V,V,V,W,W,W,H,W,H,V,W,W,W,V,V,W,V,W,W,V,V,V,W,H,W,W,V,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,V,W,W,V,V,V,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,V,W,W,V,V,H,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,H,H,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,V,V,V,W,W,W,V,V,V,H,W
1679,Jennifer Kelly,hullheather@example.com,True,1481.3400138959723,1373.2834873836039,10122.170368581366,757528.8978725465,2,True,6.909789331059376,0.6719976900620768,15.356225016366103,1.7249309942298396,3,2,0.6925968746210525,1.16151577610332,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,V,V,W,H,W,W,W,W,W,W,H,V,W,W,W,V,V,V,W,W,W,V,V,V,V,W,W,W,W,W,W,V,V,W,W,V,V,V,V,V,W,W,V,V,H,H,W,W,W,W,W,W,H,H,W,W,W,W,H,H,W,W,W,V,V,V,V,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,V,V,W,W,W,H,W,H,W,W,W,W,H,H,H,H,W,W,V,V,V,H,W,W,W,W,H,W,V,V,W,W,V,W,W,H,W,W,W,W,W,W,H,H,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,H,W,W,H,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W
1680,Stephen Gallagher,esmith@example.org,True,2188.773508281648,1411.3341617524304,14562.996107455603,788988.5378978346,2,False,6.587494494142767,0.9175827917810768,18.967476273295162,2.12614578384449,3,2,0.9246511444210368,0.5510921210044302,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,V,V,V,V,W,W,V,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,H,H,W,W,W,W,W,W,W,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,H,V,W,W,V,V,V,V,V,W,W,W,V,V,V,V,W,W,W,W,H,W,H,W,W,W,W,W,V,V,W,W,V,V,V,W,H,W,W,W,H,W,W,H,W,W,W,V,W,V,V,W,W,V,V,V,V,H,W,W,W,W,W,W,V,W,W,V,V,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,H,H,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,H,H,W,W,H,W,W,W,H,W,W,W,H,W,W,H,W
1681,Michael Simmons,sstone@example.org,False,2704.4014589965627,999.8220154107253,12135.653937952324,648535.4816013176,3,True,7.961206585756766,0.7349767227746202,15.0102576724014,2.326791348995522,1,3,0.726929412457038,0.956795657869477,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,H,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,V,V,V,V,W,W,V,V,V,H,H,W,W,W,W,H,H,W,W,W,W,W,V,V,V,W,W,W,V,H,V,V,W,W,V,V,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,V,V,V,H,W,W,V,V,V,V,W,W,W,V,V,V,V,V,W,W,V,V,V,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,H,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,V,V,W,W,V,V,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W
1682,Robert Gilmore,douglas78@example.com,False,2274.69513173545,1400.3050690872542,12086.65129255694,692515.6075054401,3,True,8.762988576796891,1.1738161443915585,16.37076509519885,1.8128632975090957,3,3,0.7788548269201252,0.7327570057441718,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,V,V,V,V,V,W,W,V,W,H,W,H,W,W,W,W,H,V,V,W,W,V,V,V,V,V,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,V,V,V,W,W,V,V,V,V,V,W,W,V,W,H,W,W,W,W,V,V,V,V,W,W,W,W,W,H,W,V,W,W,V,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,H,W,W,W,W,H,W,H,W,W,W,W,H,W,W,W,W,H,W,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,H,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,V,V,V,V,W,W,V,V,V,H,H,W,W,W,H,H,W,W,W
1683,Dominique Jordan,agardner@example.org,False,2257.279424327961,1047.9460045281014,11180.01333453613,714058.7390934577,2,False,8.503817753219327,0.7468290372180963,15.767017134020811,2.0397703161431813,3,1,0.8704647365720748,1.5522553685408473,W,W,W,W,W,H,W,W,W,H,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,H,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,V,W,W,V,V,V,H,W,W,W,W,W,W,V,V,W,W,V,V,V,V,W,W,W,W,W,H,V,V,W,W,V,V,V,V,V,W,W,W,W,W,H,V,W,W,V,V,V,V,V,W,W,V,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,H,H,H,W,W,W,V,V,V,V,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,V,V,W,W,V,V,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,H,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,H,H,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W
1684,Matthew Daniels,rubiotravis@example.org,False,2729.404828428044,1119.7576840802606,15462.543751378285,718085.1170004761,4,True,6.405216343488459,1.2294993339907383,18.045001342065742,1.969924860160149,3,2,0.9017053025766852,0.5700866914110934,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,V,V,V,V,W,W,W,W,H,W,H,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,H,W,W,W,V,V,V,W,W,W,W,H,V,V,V,W,W,V,W,H,W,W,W,W,W,W,V,V,V,W,W,W,W,H,W,V,W,W,V,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,V,V,V,V,W,W,V,V,V,V,V,W,W,V,V,V,V,V,W,W,W,W,H,W,H,W,W,W,H,H,W,W,W,W,W,W,H,V,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,H,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W
1685,Richard Davis,wparks@example.net,True,2561.4744207657586,936.1694048037111,19478.642489189508,740317.040918926,3,True,6.251155247587926,0.7036102083178885,16.599152464147153,1.8144416726331511,3,2,0.9245837731505757,0.9797856677669993,W,W,W,W,W,V,V,W,W,V,V,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,H,W,H,W,W,W,W,W,W,H,W,W,W,V,V,V,W,W,W,W,V,V,V,H,W,W,W,W,W,V,V,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,V,V,V,W,W,W,V,V,V,V,W,W,W,W,W,W,H,W,W,W,V,V,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,V,V,V,W,W,V,V,V,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,H,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,V,V,V,V,W,W,V,V,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W
1686,Craig Harvey,rlopez@example.net,True,2386.595714503453,1051.972956955519,14184.057582571795,563968.9888712128,3,False,7.946363423732924,1.1793454461554171,17.115716246155408,1.6567662003619814,3,2,0.7427623605440018,0.9340767428954381,W,W,W,H,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,H,W,W,W,W,H,H,W,W,W,V,V,V,V,V,W,W,V,W,H,H,H,W,W,H,W,W,H,V,W,W,W,V,V,V,W,W,W,W,W,W,V,V,W,W,V,W,W,H,V,W,W,W,W,W,H,V,W,W,V,V,W,H,H,W,W,W,W,H,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,V,V,V,V,W,W,W,W,W,W,H,V,W,W,V,V,V,V,V,W,W,V,W,H,H,W,W,W,W,W,W,H,H,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,H,H,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,H,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,V,V,H,H,W,W,W,W,W,W,H,W,W
1687,Kenneth Norris,phernandez@example.net,True,2132.4692108533336,891.4449922075662,16072.15454855844,512544.81532582606,2,False,6.291711526504175,0.8487279851766241,17.40741979874051,1.696124257404139,2,2,0.843379913023559,1.1323375724608675,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,V,V,W,H,W,W,W,W,H,V,V,V,W,W,V,V,V,V,W,W,W,W,W,W,V,V,W,W,W,W,W,V,V,W,W,V,V,V,H,W,W,W,W,W,W,H,W,W,W,W,V,V,V,V,W,W,V,V,V,V,V,W,W,W,W,W,H,H,W,W,W,V,V,V,V,W,W,V,V,V,H,W,W,W,W,V,V,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W
1688,Lisa Thompson,allisondavid@example.net,False,1910.9365585094172,1021.107818857801,12280.46315697518,749323.0079436422,2,False,8.038502493034128,0.9645274136199659,15.444368909897774,1.7651405288195108,3,1,0.7410238351143373,0.8379796886214322,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,V,W,W,W,V,V,V,V,W,W,V,V,W,W,H,W,W,V,W,W,H,H,W,W,W,W,H,V,V,W,W,V,W,W,W,H,W,W,W,W,W,W,H,W,W,W,V,V,V,V,W,W,V,V,V,V,V,W,W,V,V,V,H,H,W,W,W,W,V,V,V,W,W,V,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,V,V,V,W,W,W,H,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,H,H,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W
1689,Daniel Lopez,walkernicole@example.com,False,1943.8599577977036,1026.3974884083634,9807.564565607448,714940.4588019608,2,True,7.428661141374353,0.7885053330337556,17.286800708973747,1.7782270070149568,3,1,0.936400945117708,1.010792159403412,W,W,H,W,W,H,W,W,W,W,W,H,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,H,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,H,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,H,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,V,V,V,W,W,V,V,V,V,V,W,W,V,W,V,V,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,V,V,V,V,W,W,V,V,V,V,V,W,W,V,V,V,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,V,V,V,V,V,W,W,V,V,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,H,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,H,H,W,W
1690,Allison Dean,paulfowler@example.com,False,2299.191915972135,1148.882594601376,11086.74194772651,548756.4906307729,2,True,6.629482289735478,0.7793286271556265,17.146366232145976,2.0338288541947325,3,3,0.7461159492868621,1.3420908315124083,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,W,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,V,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,V,V,V,V,W,W,V,V,V,V,V,W,W,V,H,H,W,W,W,W,W,H,V,V,V,W,W,V,V,V,W,W,W,W,W,H,W,W,W,W,W,V,V,V,V,V,W,W,W,H,W,W,H,W,W,W,V,V,V,V,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,H,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,V,V,V,W,W,V,V,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,W,H,W,W,W,W,H,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,H,W
1691,Tamara Johnson,kimberly61@example.org,True,2479.5815203059155,1387.251703839899,12958.387099960091,661747.639965852,2,False,8.745944426354644,1.036882650814119,16.312049300901176,1.7333765769741765,1,2,0.7491913150044638,1.2402934821260987,W,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,H,W,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,W,W,W,W,W,W,W,H,W,H,W,W,W,W,V,V,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,V,V,V,V,V,W,W,V,V,W,V,V,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,V,V,W,W,V,V,V,V,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,V,V,V,W,W,V,V,V,V,V,W,W,V,V,V,V,V,W,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,H,H,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,W,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,H,W,W,W,H,W,W,W,W,W,H,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W
1692,Jordan Santiago,murraylarry@example.org,False,1221.6517964408602,973.7361152784928,14578.219117355717,721506.9766541787,3,True,8.84546457410544,1.1485817252252595,17.055551080322672,2.110527676201461,1,2,0.7418208508706843,1.1143185864271588,W,W,H,H,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,H,H,W,W,W,W,W,W,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,V,V,V,W,W,V,V,V,V,W,W,W,W,H,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,V,V,V,V,V,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,V,W,W,W,V,V,V,V,V,W,W,V,V,H,W,W,W,W,W,W,H,V,V,W,W,V,V,V,V,V,W,W,V,V,V,V,W,W,W,W,W,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,H,W,W,W,W,W,H,W,H,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,H,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,W,W,H,W,H,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W,W,H,W,H,W,H,W,W,W,W,H,H,W,W,W,W,W,H,W,W,W,W,W,W,H,W,W,W
